HAULJOIN,VESSEL,CRUISE,HAUL,LATITUDE,LONGITUDE,GIS_STATION,SURVEY_YEAR,START_TIME,GEAR_DEPTH,NBT,SPECIES_CODE,MALE_LE30,MALE_31TO60,MALE_61TO90,MALE_91TO120,MALE_TOTAL,IMMATURE_FEMALE,MATURE_FEMALE,TOTAL_FEMALE
-16790,94,201701,137,57.99835,-172.23566,J-24,2017,8-Jul-17,103,3.2,68580,71.8870746,215.6612238,215.6612238,431.3224476,934.5319697,0,790.7578205,790.7578205
-16526,162,201701,17,55.70059,-164.01577,C-07,2017,18-Jun-17,92,2.4,68580,0,0,0,131.5934174,197.3901261,0,0,0
-16787,162,201701,109,58.66891,-169.80843,L-20,2017,11-Jul-17,64,1,68580,0,4576.682157,26529.24234,1163.56326,32191.91687,1784.130333,310.2835361,2171.984753
-17029,162,201701,166,61.00992,-176.99192,S-30,2017,30-Jul-17,120,2.3,68580,0,0,214.7410117,2720.052814,3364.275849,0,71.58033722,71.58033722
-19424,94,201901,182,59.33302,-175.75464,N-29,2019,23-Jul-19,135,3.2,68580,0,0,336.4527194,0,336.4527194,0,0,0
-19194,94,201901,118,57.32356,-169.60239,H-20,2019,3-Jul-19,58,4.4,68580,0,71.73146375,71.73146375,0,143.4629275,0,0,0
-19287,162,201901,107,56.83839,-169.29823,GF2019,2019,1-Jul-19,78,4.4,68580,0,0,492.9965218,369.7473914,862.7439132,0,0,0
-16774,162,201701,96,58.99725,-169.17629,M-19,2017,8-Jul-17,51,2.8,68580,0,0,75.59143513,0,75.59143513,0,0,0
-16952,162,201701,117,57.98774,-173.49138,J-26,2017,19-Jul-17,116,3.8,68580,0,0,146.3345943,292.6691885,439.0037828,0,0,0
-16544,162,201701,35,56.32622,-165.80249,E-04,2017,24-Jun-17,91,2,68580,0,0,71.11403767,142.2280753,568.9123013,0,0,0
-17052,94,201701,209,61.67748,-175.75841,U-28,2017,30-Jul-17,93,0.5,68580,724.9884604,54571.85866,15817.93005,1845.425172,72960.20234,70323.88066,14170.229,84560.0177
-16968,94,201701,163,59.00291,-173.07386,M-25,2017,19-Jul-17,105,3,68580,68.65175047,0,549.2140038,1304.383259,1922.249013,137.3035009,205.9552514,343.2587524
-17727,162,201801,82,57.99428,-167.80542,J-01,2018,24-Jun-18,65,4.3,68580,8248.888819,2231.256812,4192.058252,11426.73943,26031.32947,12035.26401,0,12035.26401
-17713,162,201801,90,59.99779,-169.3176,P-19,2018,26-Jun-18,44,3.9,68580,62.33846403,62.33846403,0,0,124.6769281,249.3538561,0,249.3538561
-17593,162,201801,34,56.98927,-164.02443,G-07,2018,10-Jun-18,67,3.9,68580,0,0,70.78374608,0,70.78374608,0,0,0
-17018,162,201701,155,59.00513,-177.53819,M-32,2017,27-Jul-17,132,3.6,68580,0,0,0,67.21469923,67.21469923,0,0,0
-16820,94,201701,85,57.6654,-165.26975,I-05,2017,25-Jun-17,59,1.2,68580,0,0,66.242498,0,66.242498,0,0,0
-16807,94,201701,129,57.11153,-170.46941,HG2221,2017,6-Jul-17,45,5.5,68580,0,0,145.7852928,0,145.7852928,0,0,0
-16837,94,201701,107,56.00069,-167.62366,D-01,2017,30-Jun-17,131,4.4,68580,0,0,69.60357595,69.60357595,139.2071519,0,626.4321835,626.4321835
-16562,162,201701,48,55.00845,-166.31214,A-03,2017,26-Jun-17,140,4.3,68580,0,0,0,67.97186329,67.97186329,0,0,0
-16930,94,201701,147,58.67251,-172.37192,L-24,2017,10-Jul-17,99,2.9,68580,0,0,145.83193,145.83193,291.6638601,0,218.7478951,218.7478951
-17901,162,201801,145,60.01208,-173.9563,P-26,2018,10-Jul-18,93,3.2,68580,0,22419.4358,66032.80769,360.44109,88884.7728,1225.499706,3171.881592,4397.381298
-17677,94,201801,105,59.66425,-169.91677,O-20,2018,27-Jun-18,54,3.6,68580,0,96405.41185,5701.002369,146.1795479,102252.5938,39029.93929,365.4488698,39395.38816
-18157,162,201801,188,61.66659,-176.484,U-29,2018,30-Jul-18,103,2.3,68580,0,2407.720907,55001.37447,2407.720907,59816.81628,526.6889484,199389.3876,199916.0765
-18005,94,201801,175,60.16513,-174.35946,QP2726,2018,20-Jul-18,98,3.2,68580,0,32348.36993,194572.0038,7226.763494,234215.9635,0,20716.72202,20716.72202
-18030,94,201801,180,60.67055,-172.78612,R-24,2018,21-Jul-18,41,6,68580,0,1378614.892,22295.43185,0,1400910.323,1206056.662,236247.4439,1442304.106
-17724,162,201801,79,57.00033,-167.68659,G-01,2018,24-Jun-18,76,4.7,68580,0,0,205.7143238,0,205.7143238,0,0,0
-17976,94,201801,156,59.49855,-172.86537,ON2524,2018,11-Jul-18,91,3.3,68580,388.3426459,9579.118599,30355.45016,1100.304163,41358.49179,4660.111751,116632.2413,121292.3531
-18004,94,201801,174,60.04184,-174.60439,P-27,2018,20-Jul-18,105,3.1,68580,71.74792127,502.2354489,358.7396064,286.9916851,1291.462583,71.74792127,1076.218819,1147.96674
-18167,162,201801,174,60.66247,-175.44815,R-28,2018,26-Jul-18,105,2.9,68580,223.7542311,0,19242.86387,3057.974491,22524.5926,149.1694874,745.8474369,895.0169243
-17664,94,201801,92,58.32125,-167.19851,K-02,2018,24-Jun-18,50,4.1,68580,0,0,77.42774131,77.42774131,154.8554826,0,0,0
-17722,162,201801,63,56.32439,-165.80888,E-04,2018,17-Jun-18,90,4.2,68580,0,0,139.2388833,208.858325,556.9555334,208.858325,0,208.858325
-17877,94,201801,153,59.67589,-173.24615,O-25,2018,10-Jul-18,93,3.3,68580,9710.590137,8237.25922,4018.175229,937.5742201,22903.59881,38708.42137,2410.905137,41119.32651
-17650,94,201801,63,57.67443,-165.89314,I-04,2018,15-Jun-18,62,3.5,68580,586.8132604,0,146.7033151,0,733.5165755,220.0549726,0,220.0549726
-17880,162,201801,135,58.66392,-171.72005,L-23,2018,7-Jul-18,90,3.4,68580,0,2316.22948,4258.87356,672.45372,7247.55676,0,597.73664,597.73664
-17832,162,201801,122,56.8451,-169.90237,GF2120,2018,3-Jul-18,70,5.2,68580,0,0,79.14314956,79.14314956,158.2862991,0,0,0
-18002,94,201801,187,61.00166,-174.17948,S-26,2018,22-Jul-18,81,3,68580,75.66832211,352765.7177,143240.1337,151.3366442,496232.8564,348074.2817,183571.3494,531645.6311
-17886,162,201801,141,60.1557,-172.31266,QP2423,2018,8-Jul-18,55,3.9,68580,70.69647865,282.7859146,141.3929573,0,494.8753505,0,0,0
-17885,162,201801,140,59.9981,-171.96943,P-23,2018,8-Jul-18,63,3.1,68580,0,2062.033996,2141.342996,79.30899985,4282.685992,158.6179997,317.2359994,475.8539991
-17861,94,201801,137,58.00026,-171.58153,J-23,2018,4-Jul-18,96,3.6,68580,0,6416.094448,31586.92651,2890.767828,40964.29532,0,497987.6383,497987.6383
-18001,94,201801,186,60.99858,-173.50817,S-25,2018,22-Jul-18,73,2.5,68580,0,163960.5911,29305.17352,74.19031272,193339.955,250466.4957,37020.96605,287487.4618
-18027,94,201801,194,59.999,-175.24836,P-28,2018,24-Jul-18,112,2.9,68580,70.22013698,70.22013698,351.1006849,1123.522192,1685.283288,70.22013698,70.22013698,140.440274
-19090,94,201901,100,57.68131,-167.75907,I-01,2019,28-Jun-19,66,3.9,68580,0,0,77.90162125,77.90162125,233.7048637,0,0,0
-17818,94,201801,127,57.16584,-169.86823,HG2120,2018,2-Jul-18,48,,68580,0,0,0,0,0,0,0,0
-19509,94,201902,11,64.01354,-165.32112,BB-05,2019,4-Aug-19,16,,68580,0,0,0,0,0,0,0,0
-16496,94,201701,50,59.33186,-165.95147,N-04,2017,15-Jun-17,21,,68580,0,0,0,0,0,0,0,0
-17614,94,201801,42,57.66078,-163.40448,I-08,2018,10-Jun-18,43,,68580,0,0,0,0,0,0,0,0
-6395,89,201001,36,58.66755,-163.36052,L-08,2010,14-Jun-10,30,,68580,0,0,0,0,0,0,0,0
-6369,89,201001,10,57.00319,-159.69876,G-14,2010,8-Jun-10,54,,68580,0,0,0,0,0,0,0,0
-18946,94,201901,55,59.3249,-165.31792,N-05,2019,14-Jun-19,17,,68580,0,0,0,0,0,0,0,0
-19094,94,201901,104,57.16781,-168.62922,HG1918,2019,29-Jun-19,73,,68580,0,0,0,0,0,0,0,0
-18970,94,201901,64,57.33343,-165.2249,H-05,2019,16-Jun-19,65,,68580,0,0,0,0,0,0,0,0
-17090,162,201702,13,60.66639,-168.7065,R-18,2017,4-Aug-17,35,,68580,0,0,0,0,0,0,0,0
-16373,94,201701,33,56.67676,-162.79117,F-09,2017,11-Jun-17,70,,68580,0,0,0,0,0,0,0,0
-17693,162,201801,49,58.3349,-164.66506,K-06,2018,14-Jun-18,42,,68580,0,0,0,0,0,0,0,0
-6141,162,201001,22,57.9941,-161.48203,J-11,2010,10-Jun-10,52,,68580,0,0,0,0,0,0,0,0
-16365,94,201701,28,56.66206,-162.18894,F-10,2017,9-Jun-17,69,,68580,0,0,0,0,0,0,0,0
-19052,94,201901,75,55.66751,-167.57813,C-01,2019,23-Jun-19,133,,68580,0,0,0,0,0,0,0,0
-16510,94,201701,64,57.65907,-163.38398,I-08,2017,18-Jun-17,44,,68580,0,0,0,0,0,0,0,0
-16824,94,201701,94,58.6666,-166.56735,L-03,2017,27-Jun-17,40,,68580,0,0,0,0,0,0,0,0
-17566,94,201801,29,57.32961,-162.13198,H-10,2018,7-Jun-18,48,,68580,0,0,0,0,0,0,0,0
-6146,162,201001,27,57.32947,-162.75668,H-09,2010,11-Jun-10,46,,68580,0,0,0,0,0,0,0,0
-19837,94,201902,77,60.99856,-168.03584,S-01,2019,19-Aug-19,27,,68580,0,0,0,0,0,0,0,0
-16360,94,201701,23,58.32808,-162.08187,K-10,2017,8-Jun-17,45,,68580,0,0,0,0,0,0,0,0
-17555,162,201801,14,56.66262,-161.59533,F-11,2018,5-Jun-18,87,,68580,0,0,0,0,0,0,0,0
-17446,94,201702,37,64.31027,-161.53698,CC-10,2017,21-Aug-17,13,,68580,0,0,0,0,0,0,0,0
-18982,162,201901,41,56.99533,-164.03123,G-07,2019,12-Jun-19,66,,68580,0,0,0,0,0,0,0,0
-17602,94,201801,30,57.00976,-162.1645,G-10,2018,8-Jun-18,57,,68580,0,0,0,0,0,0,0,0
-16583,162,201701,68,60.33741,-167.24225,Q-02,2017,30-Jun-17,29,,68580,0,0,0,0,0,0,0,0
-6428,89,201001,69,58.3341,-165.91164,K-04,2010,21-Jun-10,42,,68580,0,0,0,0,0,0,0,0
-7141,94,201002,69,64.00585,-162.29819,BB-09,2010,7-Aug-10,15,,68580,0,0,0,0,0,0,0,0
-19006,94,201901,72,55.35223,-166.35671,B-03,2019,17-Jun-19,130,,68580,0,0,0,0,0,0,0,0
-19073,94,201901,85,57.32237,-168.38142,H-18,2019,25-Jun-19,71,,68580,0,0,0,0,0,0,0,0
-6160,162,201001,41,57.99507,-164.01076,J-07,2010,14-Jun-10,44,,68580,0,0,0,0,0,0,0,0
-16511,94,201701,65,57.33257,-163.38706,H-08,2017,18-Jun-17,51,,68580,0,0,0,0,0,0,0,0
-17539,162,201801,9,57.66867,-160.26476,I-13,2018,4-Jun-18,52,,68580,0,0,0,0,0,0,0,0
-18989,162,201901,48,58.9869,-163.34393,M-08,2019,14-Jun-19,20,,68580,0,0,0,0,0,0,0,0
-17362,162,201702,32,63.3188,-171.91757,ZZ-22,2017,17-Aug-17,58,,68580,0,0,0,0,0,0,0,0
-6184,162,201001,65,58.67546,-166.55705,L-03,2010,19-Jun-10,39,,68580,0,0,0,0,0,0,0,0
-17541,162,201801,11,57.00769,-160.33086,G-13,2018,4-Jun-18,61,,68580,0,0,0,0,0,0,0,0
-19762,94,201902,38,62.34039,-166.73713,W-03,2019,9-Aug-19,20,,68580,0,0,0,0,0,0,0,0
-16577,162,201701,62,59.32218,-167.91374,N-01,2017,29-Jun-17,38,,68580,0,0,0,0,0,0,0,0
-17696,162,201801,65,55.99894,-166.40789,D-03,2018,18-Jun-18,123,,68580,0,0,0,0,0,0,0,0
-19389,162,201901,146,58.34423,-174.29394,K-27,2019,15-Jul-19,153,,68580,0,0,0,0,0,0,0,0
-19734,94,201902,19,64.24736,-163.12622,CC-08,2019,6-Aug-19,18,,68580,0,0,0,0,0,0,0,0
-16377,94,201701,40,58.67624,-163.36081,L-08,2017,12-Jun-17,30,,68580,0,0,0,0,0,0,0,0
-16336,94,201701,8,58.00803,-159.61794,J-14,2017,5-Jun-17,40,,68580,0,0,0,0,0,0,0,0
-18743,94,201901,23,57.99547,-161.47573,J-11,2019,7-Jun-19,53,,68580,0,0,0,0,0,0,0,0
-18944,94,201901,53,59.33978,-163.98619,N-07,2019,14-Jun-19,19,,68580,0,0,0,0,0,0,0,0
-18991,162,201901,50,58.99485,-164.64201,M-06,2019,14-Jun-19,26,,68580,0,0,0,0,0,0,0,0
-6735,89,201001,122,57.33546,-170.22281,H-21,2010,6-Jul-10,54,,68580,0,0,0,0,0,0,0,0
-18879,94,201901,42,57.66848,-163.38869,I-08,2019,11-Jun-19,45,,68580,0,0,0,0,0,0,0,0
-18134,94,201801,205,59.67394,-177.12726,O-31,2018,28-Jul-18,166,,68580,0,0,0,0,0,0,0,0
-16582,162,201701,67,60.33733,-167.98951,Q-01,2017,30-Jun-17,29,,68580,0,0,0,0,0,0,0,0
-17707,162,201801,44,59.33082,-165.95001,N-04,2018,13-Jun-18,22,,68580,0,0,0,0,0,0,0,0
-6144,162,201001,25,58.00777,-162.7523,J-09,2010,11-Jun-10,38,,68580,0,0,0,0,0,0,0,0
-18763,162,201901,11,56.99681,-160.94662,G-12,2019,5-Jun-19,64,,68580,0,0,0,0,0,0,0,0
-16555,94,201701,88,58.0026,-165.25227,J-05,2017,26-Jun-17,49,,68580,0,0,0,0,0,0,0,0
-17815,94,201801,124,57.51355,-169.36144,IH2019,2018,1-Jul-18,69,,68580,0,0,0,0,0,0,0,0
-16349,162,201701,10,57.3348,-160.30253,H-13,2017,6-Jun-17,60,,68580,0,0,0,0,0,0,0,0
-16543,94,201701,78,55.66797,-165.17467,C-05,2017,24-Jun-17,107,,68580,0,0,0,0,0,0,0,0
-18983,162,201901,42,57.33727,-164.00222,H-07,2019,13-Jun-19,60,,68580,0,0,0,0,0,0,0,0
-19774,94,201902,43,62.66956,-167.44909,X-02,2019,10-Aug-19,27,,68580,0,0,0,0,0,0,0,0
-16371,94,201701,35,57.32991,-162.75945,H-09,2017,11-Jun-17,48,,68580,0,0,0,0,0,0,0,0
-19422,94,201901,180,58.67608,-175.55363,L-29,2019,22-Jul-19,133,,68580,0,0,0,0,0,0,0,0
-17553,162,201801,12,56.67416,-160.98078,F-12,2018,5-Jun-18,66,,68580,0,0,0,0,0,0,0,0
-19273,162,201901,113,57.33133,-170.16671,H-21,2019,4-Jul-19,50,,68580,0,0,0,0,0,0,0,0
-17711,162,201801,88,60.00397,-167.99401,P-01,2018,26-Jun-18,24,,68580,0,0,0,0,0,0,0,0
-17357,94,201702,18,61.00993,-166.67181,S-03,2017,16-Aug-17,17,,68580,0,0,0,0,0,0,0,0
-16532,94,201701,72,55.34074,-163.42092,B-08,2017,19-Jun-17,52,,68580,0,0,0,0,0,0,0,0
-6188,162,201001,69,60.00332,-167.97289,P-01,2010,20-Jun-10,22,,68580,0,0,0,0,0,0,0,0
-16557,94,201701,90,57.99948,-166.53206,J-03,2017,26-Jun-17,59,,68580,0,0,0,0,0,0,0,0
-6405,89,201001,46,57.67124,-164.62307,I-06,2010,16-Jun-10,51,,68580,0,0,0,0,0,0,0,0
-19390,162,201901,147,58.67132,-174.26988,L-27,2019,15-Jul-19,155,,68580,0,0,0,0,0,0,0,0
-17023,162,201701,160,59.99409,-177.90383,P-32,2017,29-Jul-17,139,,68580,0,0,0,0,0,0,0,0
-18021,162,201801,162,58.32669,-174.29625,K-27,2018,22-Jul-18,164,,68580,0,0,0,0,0,0,0,0
-6186,162,201001,67,59.65461,-167.2947,O-02,2010,20-Jun-10,28,,68580,0,0,0,0,0,0,0,0
-16542,94,201701,77,55.33482,-165.1572,B-05,2017,24-Jun-17,110,,68580,0,0,0,0,0,0,0,0
-16517,162,201701,22,57.32568,-163.9962,H-07,2017,19-Jun-17,60,,68580,0,0,0,0,0,0,0,0
-19075,94,201901,87,57.33578,-167.11124,H-02,2019,25-Jun-19,68,,68580,0,0,0,0,0,0,0,0
-19055,94,201901,78,56.00624,-167.61149,D-01,2019,23-Jun-19,130,,68580,0,0,0,0,0,0,0,0
-17680,162,201801,74,55.34722,-167.55333,B-01,2018,20-Jun-18,145,,68580,0,0,0,0,0,0,0,0
-17567,94,201801,13,57.3151,-159.66565,H-14,2018,4-Jun-18,54,,68580,0,0,0,0,0,0,0,0
-17691,162,201801,47,58.66711,-165.33063,L-05,2018,14-Jun-18,37,,68580,0,0,0,0,0,0,0,0
-19828,94,201902,72,61.32989,-166.68264,T-03,2019,18-Aug-19,11,,68580,0,0,0,0,0,0,0,0
-16326,94,201701,16,56.67378,-161.57331,F-11,2017,7-Jun-17,88,,68580,0,0,0,0,0,0,0,0
-6397,89,201001,38,59.31758,-163.99543,N-07,2010,14-Jun-10,21,,68580,0,0,0,0,0,0,0,0
-7140,94,201002,68,64.0014,-163.04936,BB-08,2010,7-Aug-10,16,,68580,0,0,0,0,0,0,0,0
-19735,94,201902,20,64.33142,-162.27471,CC-09,2019,6-Aug-19,16,,68580,0,0,0,0,0,0,0,0
-17654,94,201801,58,58.66316,-165.91907,L-04,2018,14-Jun-18,34,,68580,0,0,0,0,0,0,0,0
-19813,94,201902,66,61.32822,-168.769,T-18,2019,16-Aug-19,32,,68580,0,0,0,0,0,0,0,0
-6431,89,201001,72,59.33067,-165.96317,N-04,2010,22-Jun-10,23,,68580,0,0,0,0,0,0,0,0
-6125,162,201001,6,57.32143,-159.07566,H-15,2010,7-Jun-10,46,,68580,0,0,0,0,0,0,0,0
-18727,94,201901,7,57.98709,-158.97922,J-15,2019,3-Jun-19,36,,68580,0,0,0,0,0,0,0,0
-18995,162,201901,54,57.66439,-164.63374,I-06,2019,15-Jun-19,50,,68580,0,0,0,0,0,0,0,0
-17830,162,201801,105,57.16097,-168.63407,HG1918,2018,29-Jun-18,73,,68580,0,0,0,0,0,0,0,0
-18170,162,201801,177,59.35171,-175.76193,N-29,2018,27-Jul-18,134,,68580,0,0,0,0,0,0,0,0
-17551,162,201801,6,57.99573,-158.96773,J-15,2018,3-Jun-18,38,,68580,0,0,0,0,0,0,0,0
-16825,94,201701,95,59.00641,-166.59363,M-03,2017,27-Jun-17,32,,68580,0,0,0,0,0,0,0,0
-19576,94,201902,16,64.00213,-163.77489,BB-07,2019,5-Aug-19,17,,68580,0,0,0,0,0,0,0,0
-19839,94,201902,79,60.66522,-168.02251,R-01,2019,19-Aug-19,27,,68580,0,0,0,0,0,0,0,0
-17448,94,201702,39,64.24653,-163.1185,CC-08,2017,21-Aug-17,18,,68580,0,0,0,0,0,0,0,0
-19581,162,201902,16,65.30246,-167.66927,FF-02,2019,5-Aug-19,35,,68580,0,0,0,0,0,0,0,0
-16329,94,201701,2,57.00585,-159.13143,G-15,2017,4-Jun-17,34,,68580,0,0,0,0,0,0,0,0
-6124,162,201001,5,57.0257,-159.14346,G-15,2010,7-Jun-10,32,,68580,0,0,0,0,0,0,0,0
-16818,94,201701,83,57.00111,-165.21457,G-05,2017,25-Jun-17,70,,68580,0,0,0,0,0,0,0,0
-17558,94,201801,21,57.33046,-160.93808,H-12,2018,6-Jun-18,60,,68580,0,0,0,0,0,0,0,0
-18772,162,201901,20,57.33881,-162.14455,H-10,2019,7-Jun-19,49,,68580,0,0,0,0,0,0,0,0
-17581,162,201801,22,57.66928,-162.76044,I-09,2018,7-Jun-18,41,,68580,0,0,0,0,0,0,0,0
-17089,162,201702,12,60.67508,-170.05565,R-20,2017,3-Aug-17,47,,68580,0,0,0,0,0,0,0,0
-17623,94,201801,51,59.33626,-164.001,N-07,2018,11-Jun-18,19,,68580,0,0,0,0,0,0,0,0
-18984,162,201901,43,57.656,-164.00924,I-07,2019,13-Jun-19,49,,68580,0,0,0,0,0,0,0,0
-16821,94,201701,91,58.33469,-166.55722,K-03,2017,27-Jun-17,46,,68580,0,0,0,0,0,0,0,0
-16338,94,201701,10,58.27448,-159.96484,K-13,2017,6-Jun-17,40,,68580,0,0,0,0,0,0,0,0
-16490,94,201701,44,59.34142,-164.65261,N-06,2017,13-Jun-17,21,,68580,0,0,0,0,0,0,0,0
-17540,162,201801,10,57.33622,-160.30546,H-13,2018,4-Jun-18,59,,68580,0,0,0,0,0,0,0,0
-16369,94,201701,32,56.32973,-162.19615,E-10,2017,10-Jun-17,74,,68580,0,0,0,0,0,0,0,0
-18880,94,201901,43,57.99993,-163.38346,J-08,2019,11-Jun-19,42,,68580,0,0,0,0,0,0,0,0
-6372,89,201001,13,56.67119,-160.98704,F-12,2010,9-Jun-10,66,,68580,0,0,0,0,0,0,0,0
-6375,89,201001,16,57.66929,-160.88298,I-12,2010,10-Jun-10,56,,68580,0,0,0,0,0,0,0,0
-17700,162,201801,77,56.33374,-167.65325,E-01,2018,23-Jun-18,127,,68580,0,0,0,0,0,0,0,0
-17641,94,201801,78,54.99738,-165.13496,A-05,2018,18-Jun-18,108,,68580,0,0,0,0,0,0,0,0
-6400,89,201001,41,58.66745,-164.65129,L-06,2010,15-Jun-10,35,,68580,0,0,0,0,0,0,0,0
-16827,94,201701,97,59.33909,-167.27763,N-02,2017,28-Jun-17,30,,68580,0,0,0,0,0,0,0,0
-16810,94,201701,132,56.6691,-170.73196,F-22,2017,7-Jul-17,112,,68580,0,0,0,0,0,0,0,0
-6429,89,201001,70,58.66379,-165.92733,L-04,2010,21-Jun-10,35,,68580,0,0,0,0,0,0,0,0
-16492,94,201701,46,59.33568,-166.60333,N-03,2017,14-Jun-17,26,,68580,0,0,0,0,0,0,0,0
-6131,162,201001,12,56.98948,-160.32919,G-13,2010,8-Jun-10,60,,68580,0,0,0,0,0,0,0,0
-6378,89,201001,19,58.32054,-161.40437,K-11,2010,10-Jun-10,32,,68580,0,0,0,0,0,0,0,0
-18777,162,201901,25,56.00242,-162.28279,D-10,2019,8-Jun-19,71,,68580,0,0,0,0,0,0,0,0
-6364,89,201001,5,57.997,-158.9524,J-15,2010,7-Jun-10,38,,68580,0,0,0,0,0,0,0,0
-16817,94,201701,82,56.66458,-165.21383,F-05,2017,25-Jun-17,75,,68580,0,0,0,0,0,0,0,0
-6195,162,201001,76,59.66875,-168.60134,O-18,2010,22-Jun-10,37,,68580,0,0,0,0,0,0,0,0
-17361,94,201702,22,62.3255,-166.72352,W-03,2017,17-Aug-17,19,,68580,0,0,0,0,0,0,0,0
-17549,162,201801,5,57.66587,-159.02347,I-15,2018,3-Jun-18,45,,68580,0,0,0,0,0,0,0,0
-17569,94,201801,15,57.00053,-159.69568,G-14,2018,5-Jun-18,54,,68580,0,0,0,0,0,0,0,0
-16509,94,201701,63,57.66833,-163.99669,I-07,2017,18-Jun-17,49,,68580,0,0,0,0,0,0,0,0
-18781,162,201901,29,55.34299,-164.01873,B-07,2019,9-Jun-19,76,,68580,0,0,0,0,0,0,0,0
-17561,94,201801,24,58.28515,-160.79748,K-12,2018,6-Jun-18,27,,68580,0,0,0,0,0,0,0,0
-16538,94,201701,73,54.69783,-165.15024,Z-05,2017,23-Jun-17,83,,68580,0,0,0,0,0,0,0,0
-16815,94,201701,80,56.00112,-165.1893,D-05,2017,24-Jun-17,94,,68580,0,0,0,0,0,0,0,0
-7172,89,201002,1,60.6671,-168.68772,R-18,2010,30-Jul-10,35,,68580,0,0,0,0,0,0,0,0
-17643,94,201801,80,55.67908,-165.80436,C-04,2018,19-Jun-18,116,,68580,0,0,0,0,0,0,0,0
-7143,94,201002,71,63.98905,-161.53701,BB-10,2010,8-Aug-10,16,,68580,0,0,0,0,0,0,0,0
-16541,94,201701,76,55.34313,-164.56089,B-06,2017,23-Jun-17,100,,68580,0,0,0,0,0,0,0,0
-18754,162,201901,2,57.33957,-158.41131,H-16,2019,3-Jun-19,29,,68580,0,0,0,0,0,0,0,0
-18136,94,201801,207,60.003,-177.8931,P-32,2018,28-Jul-18,138,,68580,0,0,0,0,0,0,0,0
-17598,162,201801,39,58.65837,-164.00462,L-07,2018,11-Jun-18,33,,68580,0,0,0,0,0,0,0,0
-6379,89,201001,20,58.32659,-162.05292,K-10,2010,10-Jun-10,45,,68580,0,0,0,0,0,0,0,0
-17535,94,201801,5,57.66349,-158.37645,I-16,2018,3-Jun-18,33,,68580,0,0,0,0,0,0,0,0
-16813,94,201701,135,57.33568,-170.85279,H-22,2017,7-Jul-17,81,,68580,0,0,0,0,0,0,0,0
-18994,162,201901,53,58.00638,-164.61416,J-06,2019,15-Jun-19,43,,68580,0,0,0,0,0,0,0,0
-19764,94,201902,40,62.00497,-166.69534,V-03,2019,9-Aug-19,19,,68580,0,0,0,0,0,0,0,0
-17609,94,201801,37,55.99747,-163.38513,D-08,2018,9-Jun-18,85,,68580,0,0,0,0,0,0,0,0
-17545,162,201801,18,57.9923,-161.5008,J-11,2018,6-Jun-18,53,,68580,0,0,0,0,0,0,0,0
-6391,89,201001,32,57.3338,-163.38415,H-08,2010,13-Jun-10,51,,68580,0,0,0,0,0,0,0,0
-19832,162,201902,71,61.32734,-169.46487,T-19,2019,19-Aug-19,37,,68580,0,0,0,0,0,0,0,0
-17688,162,201801,85,58.98589,-167.89562,M-01,2018,25-Jun-18,40,,68580,0,0,0,0,0,0,0,0
-19744,94,201902,25,63.66912,-163.04993,AA-08,2019,7-Aug-19,12,,68580,0,0,0,0,0,0,0,0
-19007,94,201901,73,55.01146,-166.34941,A-03,2019,17-Jun-19,141,,68580,0,0,0,0,0,0,0,0
-7153,94,201002,82,62.01345,-166.69971,V-03,2010,10-Aug-10,19,,68580,0,0,0,0,0,0,0,0
-17626,94,201801,54,59.31874,-166.59177,N-03,2018,13-Jun-18,25,,68580,0,0,0,0,0,0,0,0
-16340,94,201701,12,58.00483,-160.8639,J-12,2017,6-Jun-17,43,,68580,0,0,0,0,0,0,0,0
-17359,94,201702,20,61.64634,-166.74446,U-03,2017,17-Aug-17,19,,68580,0,0,0,0,0,0,0,0
-19817,94,201902,70,61.64759,-166.73471,U-03,2019,17-Aug-19,19,,68580,0,0,0,0,0,0,0,0
-16493,94,201701,47,59.66641,-166.64663,O-03,2017,14-Jun-17,26,,68580,0,0,0,0,0,0,0,0
-6399,89,201001,40,59.00496,-164.64879,M-06,2010,15-Jun-10,26,,68580,0,0,0,0,0,0,0,0
-16503,94,201701,57,58.33334,-165.28879,K-05,2017,16-Jun-17,43,,68580,0,0,0,0,0,0,0,0
-19275,162,201901,115,57.49433,-170.54616,IH2221,2019,4-Jul-19,70,,68580,0,0,0,0,0,0,0,0
-17015,162,201701,152,58.6602,-176.15061,L-30,2017,27-Jul-17,140,,68580,0,0,0,0,0,0,0,0
-6361,89,201001,2,57.33337,-158.40764,H-16,2010,7-Jun-10,30,,68580,0,0,0,0,0,0,0,0
-17046,94,201701,196,59.01072,-175.743,M-29,2017,26-Jul-17,132,,68580,0,0,0,0,0,0,0,0
-16358,94,201701,21,58.00412,-161.48232,J-11,2017,8-Jun-17,54,,68580,0,0,0,0,0,0,0,0
-18784,162,201901,32,54.70374,-165.14213,Z-05,2019,9-Jun-19,81,,68580,0,0,0,0,0,0,0,0
-17554,162,201801,13,56.34424,-161.63017,E-11,2018,5-Jun-18,61,,68580,0,0,0,0,0,0,0,0
-7215,89,201002,44,61.00459,-166.66475,S-03,2010,8-Aug-10,17,,68580,0,0,0,0,0,0,0,0
-16512,94,201701,66,57.00203,-163.38627,G-08,2017,18-Jun-17,64,,68580,0,0,0,0,0,0,0,0
